キャラクター,タイトル,
はばたきハゲ頭（はばたきハゲあたま）,地獄先生ぬ～べ～,
ふすま一反木綿（ふすまいったんもめん）,地獄先生ぬ～べ～,
吸血鬼（ヴァンパイア）,地獄先生ぬ～べ～,
以津真天（いつまで）,地獄先生ぬ～べ～,
糸美（いとみ）,地獄先生ぬ～べ～,
天井なめ（てんじょうなめ）,地獄先生ぬ～べ～,
レム,地獄先生ぬ～べ～,
濡れ女子（ぬれおなご）,地獄先生ぬ～べ～,
ヤコオ憑き（ヤコオつき）,地獄先生ぬ～べ～,
ウレ子（ウレこ）,地獄先生ぬ～べ～,
タンコロリン,地獄先生ぬ～べ～,
ジェットババア,地獄先生ぬ～べ～,
玃 ケンジ（かく ケンジ）,地獄先生ぬ～べ～,
野槌（のづち）,地獄先生ぬ～べ～,
ひまむし入道（ひまむしにゅうどう）,地獄先生ぬ～べ～,
蛤女房（はまぐりにょうぼう）,地獄先生ぬ～べ～,
男鹿 桃太郎（おが ももたろう）,地獄先生ぬ～べ～,
かみきり,地獄先生ぬ～べ～,
子泣きじじい（こなきじじい）,地獄先生ぬ～べ～,
両面宿儺（りょうめんすくな）,地獄先生ぬ～べ～,
ボゼ喰い（ボゼぐい）,地獄先生ぬ～べ～,
火車（かしゃ）,地獄先生ぬ～べ～,
夢々（むむ）,地獄先生ぬ～べ～,
あぎょうさん,地獄先生ぬ～べ～,
石蕗丸（つわぶきまる）,地獄先生ぬ～べ～,
サチナス,地獄先生ぬ～べ～,
雲外鏡,地獄先生ぬ～べ～,
サトリ,地獄先生ぬ～べ～,
一つ目小僧,地獄先生ぬ～べ～,
あずき洗い（あずきあらい）,地獄先生ぬ～べ～,
小豆洗いの父,地獄先生ぬ～べ～,
影愚痴（カゲグチ）,地獄先生ぬ～べ～,
陰摩羅鬼（おんもらき）,地獄先生ぬ～べ～,
人体模型（じんたいもけい）,地獄先生ぬ～べ～,
手作り絵本の付喪神,地獄先生ぬ～べ～,
式鯰,地獄先生ぬ～べ～,
天狗塚の悪霊,地獄先生ぬ～べ～,
黒マント,地獄先生ぬ～べ～,
妖怪ピエロ,地獄先生ぬ～べ～,
渚（なぎさ）,地獄先生ぬ～べ～,
ピアノのつくも神,地獄先生ぬ～べ～,
GODZILLA,地獄先生ぬ～べ～,
血まみれのコックさん,地獄先生ぬ～べ～,
妖怪とりかえっこ,地獄先生ぬ～べ～,
妖怪とりかえっこの母,地獄先生ぬ～べ～,
妖獣ジャコール,地獄先生ぬ～べ～,
転勤先の小学校の校長,地獄先生ぬ～べ～,
戦死した女児の霊,地獄先生ぬ～べ～,
トイレの花子さん,地獄先生ぬ～べ～,
佐々木（ささき）,地獄先生ぬ～べ～,
てけてけ,地獄先生ぬ～べ～,
メリーさん,地獄先生ぬ～べ～,
図書室の女子児童の霊,地獄先生ぬ～べ～,
壁男,地獄先生ぬ～べ～,
ブキミちゃん,地獄先生ぬ～べ～,
寝太り,地獄先生ぬ～べ～,
お歯黒べったり,地獄先生ぬ～べ～,
赤白帽,地獄先生ぬ～べ～,
赤いちゃんちゃんこ,地獄先生ぬ～べ～,
隣町の教師の地縛霊,地獄先生ぬ～べ～,
本に封印された悪霊,地獄先生ぬ～べ～,
ピアノを弾いていた女子児童の霊,地獄先生ぬ～べ～,
ピアノの先生の霊,地獄先生ぬ～べ～,
若い侍の霊,地獄先生ぬ～べ～,
紫ばばあ,地獄先生ぬ～べ～,
ナースの霊,地獄先生ぬ～べ～,
患者の男性の霊,地獄先生ぬ～べ～,
頭像,地獄先生ぬ～べ～,
風間名美恵,地獄先生ぬ～べ～,
わいら,地獄先生ぬ～べ～,
学校裏サイトの女子児童の霊,地獄先生ぬ～べ～,
食吐（じきと）,地獄先生ぬ～べ～,
ズリ子さん,地獄先生ぬ～べ～,
禁忌鬼ごっこ,地獄先生ぬ～べ～,
黒手（くろて）,地獄先生ぬ～べ～,
山本残左衛門,地獄先生ぬ～べ～,
タカサゴ,地獄先生ぬ～べ～,
夜蟹姫,地獄先生ぬ～べ～,
死体の男性（ゾンビ）,地獄先生ぬ～べ～,
悪食鬼,地獄先生ぬ～べ～,
すねこすり,地獄先生ぬ～べ～,
怒髪,地獄先生ぬ～べ～,
あやののストーカーの霊,地獄先生ぬ～べ～,
神隠子（かみかくし）,地獄先生ぬ～べ～,
タレント霊能力者の霊,地獄先生ぬ～べ～,
ミヅチ,地獄先生ぬ～べ～,
はらだし,地獄先生ぬ～べ～,
算盤小僧（そろばんこぞう）,地獄先生ぬ～べ～,
川赤子（かわあかご）,地獄先生ぬ～べ～,
どうもこうも,地獄先生ぬ～べ～,
首なしライダー,地獄先生ぬ～べ～,
薄影（うすかげ）,地獄先生ぬ～べ～,
叩き夢（たたきゆめ）,地獄先生ぬ～べ～,
瀬戸大将（せとだいしょう）,地獄先生ぬ～べ～,
ちいちい袴,地獄先生ぬ～べ～,
板鬼（いたおに）,地獄先生ぬ～べ～,
頼豪鼠（らいごうねずみ）,地獄先生ぬ～べ～,
尻の目（しりのめ）,地獄先生ぬ～べ～,
アマビエ,地獄先生ぬ～べ～,
木枯し（こがらし）,地獄先生ぬ～べ～,
蒙古高句麗（モクリコクリ）,地獄先生ぬ～べ～,
ことりぞ,地獄先生ぬ～べ～,
おとろし,地獄先生ぬ～べ～,
タットワの技法/異世界のバケモノ,地獄先生ぬ～べ～,
倉ぼっこ,地獄先生ぬ～べ～,
桂男,地獄先生ぬ～べ～,
インネン,地獄先生ぬ～べ～,
がんばり入道,地獄先生ぬ～べ～,
豆腐小僧,地獄先生ぬ～べ～,
べとべとさん,地獄先生ぬ～べ～,
屏風のぞき,地獄先生ぬ～べ～,
豆狸,地獄先生ぬ～べ～,
華佗,地獄先生ぬ～べ～,
のぶすけ,地獄先生ぬ～べ～,
送り狼,地獄先生ぬ～べ～,
手長足長,地獄先生ぬ～べ～,
暮露暮露団,地獄先生ぬ～べ～,
小袖の手,地獄先生ぬ～べ～,
稀望,地獄先生ぬ～べ～,
あび子,地獄先生ぬ～べ～,
大鯰,地獄先生ぬ～べ～,
すげかえ鏡,地獄先生ぬ～べ～,
がしゃどくろ,地獄先生ぬ～べ～,
有財餓鬼,地獄先生ぬ～べ～,
ナンジャモンジャ,地獄先生ぬ～べ～,
ひょうすべ,地獄先生ぬ～べ～,
つゆね,地獄先生ぬ～べ～,
カヨコの母親の霊,地獄先生ぬ～べ～,
ジャン,地獄先生ぬ～べ～,
牛鬼,地獄先生ぬ～べ～,
いそめ,地獄先生ぬ～べ～,
五徳猫,地獄先生ぬ～べ～,
偽汽車,地獄先生ぬ～べ～,
偽汽車の車掌,地獄先生ぬ～べ～,
ランタン,地獄先生ぬ～べ～,
紙舞,地獄先生ぬ～べ～,
赤子,地獄先生ぬ～べ～,
七尋様,地獄先生ぬ～べ～,
七尋女,地獄先生ぬ～べ～,
すっぽん和尚,地獄先生ぬ～べ～,
行灯舐め,地獄先生ぬ～べ～,
ソンツル狐,地獄先生ぬ～べ～,
カワエロ,地獄先生ぬ～べ～,
うつし身,地獄先生ぬ～べ～,
エレ子さん,地獄先生ぬ～べ～,
寄生虫,地獄先生ぬ～べ～,
タマコ,地獄先生ぬ～べ～,
ハツカネズミ,地獄先生ぬ～べ～,
タヌキ,地獄先生ぬ～べ～,
怪木,地獄先生ぬ～べ～,
ドラちゃん,地獄先生ぬ～べ～,
くだん,地獄先生ぬ～べ～,
猿,地獄先生ぬ～べ～,
パラちゃん / ミキチャンビューティフルグレートリュウ,地獄先生ぬ～べ～,
ラオ,地獄先生ぬ～べ～,
人面樹,地獄先生ぬ～べ～,
モスマン,地獄先生ぬ～べ～,
フミカ,シゴフミ,11
カナカ,シゴフミ,
野島 要（のじま かなめ）,シゴフミ,
野島 辰巳（のじま たつみ）,シゴフミ,
葛西 夏香（かさい なつか）,シゴフミ,
チアキ/清澄 千章（きよすみ ちあき）,シゴフミ,
マトマ,シゴフミ,
美川 文歌（みかわ ふみか）,シゴフミ,
美川 キラメキ（みかわ キラメキ）,シゴフミ,
葛西 春乃（かさい はるの）,シゴフミ,
町屋 翔太（まちや しょうた）,シゴフミ,
綾瀬 明日奈（あやせ あすな）,シゴフミ,
綾瀬 美紅（あやせ みく）,シゴフミ,
小竹 透（こたけ とおる）,シゴフミ,
千川 大輝（せんかわ だいき）,シゴフミ,
千川の父親,シゴフミ,
八広 蘭（やひろ らん）,シゴフミ,
四ツ木 七恵（よつぎ ななえ）,シゴフミ,
立石 尚子（たていし なおこ）,シゴフミ,
シュレディンガー,シゴフミ,
菊川 公一（きくかわ こういち）,シゴフミ,
森下 俊輔（もりした しゅんすけ）,シゴフミ,
落合（おちあい）,シゴフミ,
事業部長（じぎょうぶちょう）,シゴフミ,
白河 塔子（しらかわ とうこ）,シゴフミ,
清澄 才蔵（きよすみ さいぞう）,シゴフミ,
文伽（ふみか）,シゴフミ,
日比谷 毅彦（ひびや たけひこ）,シゴフミ,
リサーラ,シゴフミ,
愛澤 キレイ（あいざわ キレイ）,シゴフミ,
篠崎 鈴音（しのざき すずね）,シゴフミ,
文伽（フミカ）,シゴフミ,
マヤマ,シゴフミ,
沙音（さおん）,シゴフミ,
アスア,シゴフミ,
流礼（るれい）,シゴフミ,
ゼルゼ,シゴフミ,
月城 葵（つきしろ あおい）,シゴフミ,
綾瀬 梨花（あやせ りか）,シゴフミ,
長谷川 典子（はせがわ のりこ）,シゴフミ,
相馬 貴明（そうま たかあき）,シゴフミ,
亜里沙・ベルトン（アリサ・ベルトン）,シゴフミ,
濱口 湊（はまぐち みなと）,シゴフミ,
ジル・ベルトン,シゴフミ,
桜井 進（さくらい しん）,シゴフミ,
カムイ,シゴフミ,
朝倉 加奈子（あさくら かなこ）,シゴフミ,
木村 愛（きむら あい）,シゴフミ,
南野 彰一（みなみの しょういち）,シゴフミ,
倉本 真帆（くらもと まほ）,シゴフミ,
川島 慶介（かわしま けいすけ）,シゴフミ,
上条 蘭（かみじょう らん）,シゴフミ,
白川 望（しらかわ のぞむ）,シゴフミ,
倉橋 唯華（くらはし ゆいか）,シゴフミ,
安井 照三郎（やすい しょうざぶろう）,シゴフミ,
曽我 渡（そが わたる）,シゴフミ,
河合 陽子（かわい ようこ）,シゴフミ,
北条 文伽（ほうじょう ふみか）,シゴフミ,
春日 綾（かすが あや）,シゴフミ,
本田 和俊（ほんだ かずとし）,シゴフミ,
足尾 亮太（あしお りょうた）,シゴフミ,
新垣 卓（あらがき すぐる）,シゴフミ,
新垣 明菜（あらがき あきな）,シゴフミ,
蓮根 拓真（はすね たくま）,シゴフミ,
白浜 兼一（しらはま けんいち）,史上最強の弟子ケンイチ,11
風林寺 美羽（ふうりんじ みう）,史上最強の弟子ケンイチ,
風林寺 隼人（ふうりんじ はやと）,史上最強の弟子ケンイチ,
逆鬼 至緒（さかき しお）,史上最強の弟子ケンイチ,
岬越寺 秋雨（こうえつじ あきさめ）,史上最強の弟子ケンイチ,
馬 剣星（ば けんせい）,史上最強の弟子ケンイチ,
アパチャイ・ホパチャイ,史上最強の弟子ケンイチ,
香坂 しぐれ（こうさか しぐれ）,史上最強の弟子ケンイチ,
闘忠丸（とうちゅうまる）,史上最強の弟子ケンイチ,
白浜 ほのか（しらはま ほのか）,史上最強の弟子ケンイチ,
白浜 元次（しらはま もとつぐ）,史上最強の弟子ケンイチ,
白浜 さおり（しらはま さおり）,史上最強の弟子ケンイチ,
馬 連華（ば れんか）,史上最強の弟子ケンイチ,
馬 槍月（ば そうげつ）,史上最強の弟子ケンイチ,
馬 良（ば りょう）,史上最強の弟子ケンイチ,
風林寺 砕牙（ふうりんじ さいが）,史上最強の弟子ケンイチ,
風林寺 静羽（ふうりんじ しずは）,史上最強の弟子ケンイチ,
風林寺 雫子（ふうりんじ しずこ）,史上最強の弟子ケンイチ,
しぐれの父,史上最強の弟子ケンイチ,
香坂 八郎兵衛（こうさか はちろべえ）,史上最強の弟子ケンイチ,
逆鬼の姉,史上最強の弟子ケンイチ,
新島 春男（にいじま はるお）,史上最強の弟子ケンイチ,
武田 一基（たけだ いっき）,史上最強の弟子ケンイチ,
宇喜田 孝造（うきた こうぞう）,史上最強の弟子ケンイチ,
九弦院 響（くげんいん ひびき）,史上最強の弟子ケンイチ,
千秋 祐馬（ちあき ゆうま）,史上最強の弟子ケンイチ,
谷本 夏（たにもと なつ）,史上最強の弟子ケンイチ,
南條 キサラ（なんじょう  キサラ）,史上最強の弟子ケンイチ,
久賀舘 要（くがたち かなめ）,史上最強の弟子ケンイチ,
綾崎 智里（あやざき ちさと）,史上最強の弟子ケンイチ,
豊長 しずる（とよなが しずる）,史上最強の弟子ケンイチ,
五十嵐 陽子（いがらし ようこ）,史上最強の弟子ケンイチ,
藤宮 亜美（ふじみや あみ）,史上最強の弟子ケンイチ,
宇佐美 憐音（うさみ れお）,史上最強の弟子ケンイチ,
結城 ひびき（ゆうき ひびき）,史上最強の弟子ケンイチ,
龍元 夢子（たつもと ゆめこ）,史上最強の弟子ケンイチ,
愛馬 由里子（あいば ゆりこ）,史上最強の弟子ケンイチ,
水沼（みずぬま）,史上最強の弟子ケンイチ,
松井（まつい）,史上最強の弟子ケンイチ,
上岡（かみおか）,史上最強の弟子ケンイチ,
木元（きもと）,史上最強の弟子ケンイチ,
倉本 五郎（くらもと ごろう）,史上最強の弟子ケンイチ,
白鳥 かおる（しらとり かおる）,史上最強の弟子ケンイチ,
鷹目 京一（たかめ きょういち）,史上最強の弟子ケンイチ,
天田 橙子（あまだ とうこ）,史上最強の弟子ケンイチ,
第一拳豪オーディーン,史上最強の弟子ケンイチ,
第二拳豪バーサーカー,史上最強の弟子ケンイチ,
第三拳豪フレイヤ,史上最強の弟子ケンイチ,
第四拳豪ロキ,史上最強の弟子ケンイチ,
第五拳豪ジークフリート,史上最強の弟子ケンイチ,
第六拳豪ハーミット,史上最強の弟子ケンイチ,
第七拳豪トール,史上最強の弟子ケンイチ,
第八拳豪バルキリー,史上最強の弟子ケンイチ,
古賀 太一（こが たいち）,史上最強の弟子ケンイチ,
古川 たかし（ふるかわ たかし）,史上最強の弟子ケンイチ,
辻 新之助（つじ しんのすけ）,史上最強の弟子ケンイチ,
20号,史上最強の弟子ケンイチ,
穿彗（せんずい）,史上最強の弟子ケンイチ,
緒方 一神斎（おがた いっしんさい）,史上最強の弟子ケンイチ,
本郷 晶（ほんごう あきら）,史上最強の弟子ケンイチ,
アレクサンドル・ガイダル,史上最強の弟子ケンイチ,
シルクァッド・ジュナザード,史上最強の弟子ケンイチ,
ディエゴ・カーロ,史上最強の弟子ケンイチ,
櫛灘 美雲（くしなだ みくも）,史上最強の弟子ケンイチ,
セロ・ラフマン,史上最強の弟子ケンイチ,
アーガード・ジャム・サイ,史上最強の弟子ケンイチ,
クリストファー・エクレール,史上最強の弟子ケンイチ,
マイクロフト,史上最強の弟子ケンイチ,
李 天門（り てんもん）,史上最強の弟子ケンイチ,
フォルトナ,史上最強の弟子ケンイチ,
魯 慈正（ろ じせい）,史上最強の弟子ケンイチ,
ミートマン,史上最強の弟子ケンイチ,
ジェノサイダー松本,史上最強の弟子ケンイチ,
メナング,史上最強の弟子ケンイチ,
ハルティニ,史上最強の弟子ケンイチ,
鍛冶摩 里巳（かじま さとみ）,史上最強の弟子ケンイチ,
叶 翔（かのう しょう）,史上最強の弟子ケンイチ,
朝宮 龍斗（あさみや りゅうと）,史上最強の弟子ケンイチ,
