キャラクター,タイトル,
赤銅のイソロク（あかがねのイソロク）,陰陽大戦記,
太刀花 ソウタロウ（たちばな ソウタロウ）,陰陽大戦記,
イッセイ,陰陽大戦記,
ショウシ,陰陽大戦記,
ライホウ,陰陽大戦記,
霜花のクロイチ（そうかのクロイチ）,陰陽大戦記,
芽吹のバンナイ,陰陽大戦記,
埋火のジャクヤ,陰陽大戦記,
玄武のラクサイ,陰陽大戦記,
玄武のコロク（げんぶのコロク）,陰陽大戦記,
飛鳥 ユーマ（あすか ユーマ）,陰陽大戦記,
白虎のランゲツ,陰陽大戦記,
白虎の闇猛虎（びゃっこのやみもうこ）,陰陽大戦記,
飛鳥 ソーマ（あすか ソーマ）,陰陽大戦記,
雷火のフサノシン,陰陽大戦記,
雷火の爆雷羽（いかずちのばくらいば）,陰陽大戦記,
ミヅキ,陰陽大戦記,
甘露のクラダユウ（かんろのクラダユウ）,陰陽大戦記,
飛鳥 父,陰陽大戦記,
飛鳥 母,陰陽大戦記,
ミカヅチ,陰陽大戦記,
赤銅のイツム（あかがねのイツム）,陰陽大戦記,
秘書,陰陽大戦記,
クレヤマ,陰陽大戦記,
榎のコンゴウ,陰陽大戦記,
ナンカイ,陰陽大戦記,
秋水のナマズボウ（しゅうすいのナマズボウ）,陰陽大戦記,
幸子さん（さちこさん）,陰陽大戦記,
オオスミ,陰陽大戦記,
甘露のミユキ（かんろのミユキ）,陰陽大戦記,
睦月 茂（ムツキ しげる）,陰陽大戦記,
凝寂のエビヒコ,陰陽大戦記,
剣崎 イゾウ（けんざき イゾウ）,陰陽大戦記,
黒鉄のフジ,陰陽大戦記,
カンナ,陰陽大戦記,
秋水のエレキテル,陰陽大戦記,
モズ,陰陽大戦記,
柊のトウベエ,陰陽大戦記,
キクサキ,陰陽大戦記,
豊穣のルリ,陰陽大戦記,
ダイカン,陰陽大戦記,
秋水のリュウコン（しゅうすいのリュウコン）,陰陽大戦記,
鷹宮 ハヤテ（たかみや ハヤテ）,陰陽大戦記,
青錫のジュウゾウ（あおがねのジュウゾウ）,陰陽大戦記,
ガイタツ,陰陽大戦記,
青錫のナナヤ（あおがねのナナヤ）,陰陽大戦記,
ヤマセ,陰陽大戦記,
青錫のツクモ,陰陽大戦記,
ウジヤマ,陰陽大戦記,
大火のムミョウ,陰陽大戦記,
ミササ,陰陽大戦記,
甘露のコマキ（かんろのコマキ）,陰陽大戦記,
ドウゲン,陰陽大戦記,
椿のゴロウザ,陰陽大戦記,
カザン,陰陽大戦記,
榎のオトチカ,陰陽大戦記,
ウスダ,陰陽大戦記,
繁茂のマスラオ,陰陽大戦記,
ゴンパチ,陰陽大戦記,
霜花のライデン（そうかのライデン）,陰陽大戦記,
ダンジョウ,陰陽大戦記,
赤銅のミソヒト,陰陽大戦記,
キリヒト,陰陽大戦記,
埋火のミンゴベエ（うずみびのミンゴベエ）,陰陽大戦記,
2人組の地流闘神士,陰陽大戦記,
凝寂のカニエモン,陰陽大戦記,
大火のズクマル,陰陽大戦記,
チハヤ,陰陽大戦記,
楓のクレナイ（かえでのクレナイ）,陰陽大戦記,
シノノメ,陰陽大戦記,
繁茂のニンクロウ（はんものニンクロウ）,陰陽大戦記,
カスミ,陰陽大戦記,
芽吹のフウライ（めぶきのフウライ）,陰陽大戦記,
ムラサメ,陰陽大戦記,
白銀のチヨロズ（しろがねのチヨロズ）,陰陽大戦記,
スバル,陰陽大戦記,
椿のホウシュン,陰陽大戦記,
マドカ,陰陽大戦記,
埋火のコウフク（うずみびのコウフク）,陰陽大戦記,
空（ウツホ）,陰陽大戦記,
大神 雅臣（おおがみ マサオミ）,陰陽大戦記,
青龍のキバチヨ（せいりゅうのキバチヨ）,陰陽大戦記,
青龍の乱武竜（せいりゅうのらんぶる）,陰陽大戦記,
ウスベニ,陰陽大戦記,
朱雀のバラワカ,陰陽大戦記,
タイザン,陰陽大戦記,
霜花のオニシバ,陰陽大戦記,
ショウカク,陰陽大戦記,
大火のヤタロウ（おおびのヤタロウ）,陰陽大戦記,
タイシン,陰陽大戦記,
消雪のマガホシ,陰陽大戦記,
消雪の大顎（しょうせつのおおあぎと）,陰陽大戦記,
楓のダイカク,陰陽大戦記,
ゼンジョウ,陰陽大戦記,
椿のカンタロウ（つばきのカンタロウ）,陰陽大戦記,
玄武のガンゾウ（げんぶのガンゾウ）,陰陽大戦記,
上善寺 モモ（じょうぜんじ モモ）,陰陽大戦記,
麻生 リナ（あそう リナ）,陰陽大戦記,
香美屋 龍治（かみや リュージ）,陰陽大戦記,
間宮 ユミ（まみや ユミ）,陰陽大戦記,
渡辺 洋二（わたなべ ようじ）,陰陽大戦記,
担任,陰陽大戦記,
稲永 ふみ（いななが ふみ）,陰陽大戦記,
ヤヨイ,陰陽大戦記,
トモミ,陰陽大戦記,
サツキ,陰陽大戦記,
清水（しみず）,陰陽大戦記,
駒田（こまだ）,陰陽大戦記,
岡崎（おかざき）,陰陽大戦記,
オダ,陰陽大戦記,
サクラ,陰陽大戦記,
トラジ,陰陽大戦記,
TVキャスター / TVの声 / TVアナ,陰陽大戦記,
お天気おじさん,陰陽大戦記,
