キャラクター,タイトル,
蛇ノ目 丸子（じゃのめ まるこ）,カブキブ!,
遠見 連（とおみ つらね）,カブキブ!,
坪山 霧湖（つぼやま キリコ）,カブキブ!,
日下部まろん（くさかべ まろん） / 怪盗ジャンヌ,神風怪盗ジャンヌ,5
名古屋稚空（なごや ちあき） / 怪盗シンドバッド,神風怪盗ジャンヌ,
フィン・フィッシュ,神風怪盗ジャンヌ,
アクセス・タイム,神風怪盗ジャンヌ,
東大寺都（とうだいじ みやこ）,神風怪盗ジャンヌ,
水無月大和（みなづき やまと）,神風怪盗ジャンヌ,
パッキャラマオ五十嵐（パッキャラマオ いがらし）,神風怪盗ジャンヌ,
東大寺氷室（とうだいじ ひむろ）,神風怪盗ジャンヌ,
桃栗署私服警官,神風怪盗ジャンヌ,
春田（はるた）,神風怪盗ジャンヌ,
夏田（なつた）,神風怪盗ジャンヌ,
秋田（あきた）,神風怪盗ジャンヌ,
冬田（ふゆた）,神風怪盗ジャンヌ,
日下部匠、ころん（くさかべ たくみ、ころん）,神風怪盗ジャンヌ,
名古屋海生（なごや かいき）,神風怪盗ジャンヌ,
彼方木神楽（かなたき かぐら）,神風怪盗ジャンヌ,
山茶花弥白（さざんか やしろ）,神風怪盗ジャンヌ,
高土屋全（たかづちや ぜん）,神風怪盗ジャンヌ,
久ヶ原相模（くがはら さがみ）,神風怪盗ジャンヌ,
ジャンヌ・ダルク,神風怪盗ジャンヌ,
リル,神風怪盗ジャンヌ,
セルシア・フォーム、トキ・ハイヤー,神風怪盗ジャンヌ,
紫界堂聖（しかいどう ひじり） / 悪魔騎士ノイン,神風怪盗ジャンヌ,
シルク,神風怪盗ジャンヌ,
ミスト,神風怪盗ジャンヌ,
チェックメイト,神風怪盗ジャンヌ,
ロザリオ,神風怪盗ジャンヌ,
リボン,神風怪盗ジャンヌ,
チェス駒,神風怪盗ジャンヌ,
天使のたまご,神風怪盗ジャンヌ,
天使の矢,神風怪盗ジャンヌ,
天使の羽根,神風怪盗ジャンヌ,
天使（てんし）,神風怪盗ジャンヌ,
黒天使（くろてんし）,神風怪盗ジャンヌ,
準天使（じゅんてんし）,神風怪盗ジャンヌ,
正天使（せいてんし）,神風怪盗ジャンヌ,
大天使（だいてんし）,神風怪盗ジャンヌ,
悪魔（あくま）,神風怪盗ジャンヌ,
悪魔騎士（あくまきし）,神風怪盗ジャンヌ,
使い魔（つかいま）,神風怪盗ジャンヌ,
再生力,神風怪盗ジャンヌ,
神（かみ）,神風怪盗ジャンヌ,
魔王（まおう）,神風怪盗ジャンヌ,
草薙 結衣（くさなぎ ゆい),神々の悪戯,5
アポロン・アガナ・ベレア,神々の悪戯,
ハデス・アイドネウス,神々の悪戯,
戸塚 月人（とつか つきと）,神々の悪戯,
戸塚 尊（とつか たける）,神々の悪戯,
バルドル・フリングホルニ,神々の悪戯,
ロキ・レーヴァテイン,神々の悪戯,
アヌビス・マアト,神々の悪戯,
トト・カドゥケウス,神々の悪戯,
ディオニュソス・テュルソス,神々の悪戯,
トール・メギンギヨルズ,神々の悪戯,
戸塚 陽（とつか あきら）,神々の悪戯,
ゼウス・ケラウノス,神々の悪戯,
メリッサ,神々の悪戯,
うさまろ,神々の悪戯,
神山 佐間太郎（かみやま さまたろう）,神様家族,5
テンコ,神様家族,
小森 久美子（こもり くみこ）,神様家族,
神山 治（かみやま おさむ）,神様家族,
神山 ビーナス（かみやま ビーナス）,神様家族,
神山 美佐（かみやま みさ）,神様家族,
神山 メメ（かみやま メメ）,神様家族,
霧島 進一（きりしま しんいち）,神様家族,
橘 愛（たちばな あい）,神様家族,
スグル,神様家族,
ルル,神様家族,
小森 フミコ（こもり フミコ）,神様家族,
日村 あかね（ひむら あかね）,神様家族,
枸雅 匡平（くが きょうへい）,神様ドォルズ,5
枸雅 詩緒（くが うたお）,神様ドォルズ,
史場 日々乃（しば ひびの）,神様ドォルズ,
枸雅 阿幾（くが あき）,神様ドォルズ,
日向 勾司朗（ひゅうが こうしろう）,神様ドォルズ,
日向 桐生（ひゅうが きりお）[1],神様ドォルズ,
日向 まひる（ひゅうが まひる）,神様ドォルズ,
日向 暁（ひゅうが あかつき）,神様ドォルズ,
日向 佐兵衛（ひゅうが さへい）,神様ドォルズ,
綾女（あやめ）,神様ドォルズ,
きいちゃん,神様ドォルズ,
日向 克彦（ひゅうが かつひこ）,神様ドォルズ,
枸雅 紫音（くが しおん）,神様ドォルズ,
枸雅 蒼也（くが そうや）,神様ドォルズ,
枸雅 清方（くが きよたか）,神様ドォルズ,
枸雅 将征（くが まさゆき）,神様ドォルズ,
枸雅 泰之（くが やすゆき）,神様ドォルズ,
枸雅 日都美（くが ひとみ）,神様ドォルズ,
枸雅 篤史（くが あつし）,神様ドォルズ,
杣木 靄子（そまき もやこ）,神様ドォルズ,
杣木 由良子（そまき ゆらこ）,神様ドォルズ,
おじいちゃん,神様ドォルズ,
瀬能 千波野（せのう ちはや）,神様ドォルズ,
平城 毅（ひらしろ たけし）,神様ドォルズ,
下山（しもやま）,神様ドォルズ,
空張 久羽子（からはり くうこ）,神様ドォルズ,
空張 恭助（からはり きょうすけ）,神様ドォルズ,
史場 慎吾（しば しんご）,神様ドォルズ,
下尾 透（しもお とおる）,神様ドォルズ,
スオー,神様ドォルズ,
藤間（ふじま）,神様ドォルズ,
玖吼理（ククリ）,神様ドォルズ,
暗密刀（クラミツハ）,神様ドォルズ,
宇輪砲（ウワヅツ）,神様ドォルズ,
武未禍槌（タケミカヅチ）,神様ドォルズ,
禍津妃（マガツヒ）,神様ドォルズ,
迦喪建角（カモタケツノ）,神様ドォルズ,
火官土（カグツチ）,神様ドォルズ,
天照素（アマテラス）,神様ドォルズ,
弥隈利（ミクマリ）,神様ドォルズ,
常絶（トコタチ）,神様ドォルズ,
空守村（からかみむら）,神様ドォルズ,
案山子（かかし）,神様ドォルズ,
隻（せき）,神様ドォルズ,
カムノチ,神様ドォルズ,
アイ・アスティン,神さまのいない日曜日,5
人食い玩具（ハンプニー・ハンバート）／キヅナ・アスティン,神さまのいない日曜日,
アルファ／ハナ・アスティン,神さまのいない日曜日,
ユリー・サクマ・ドミートリエビッチ（ユリー・サクマ・ドミトリエヴィヒ[注 3]）,神さまのいない日曜日,
傷持ち（スカー）,神さまのいない日曜日,
ヨーキ,神さまのいない日曜日,
アンナ,神さまのいない日曜日,
ユート,神さまのいない日曜日,
ヒコーツ,神さまのいない日曜日,
キリコ・ズブレスカ,神さまのいない日曜日,
強攻（レックス）,神さまのいない日曜日,
悪疫（ポックス）,神さまのいない日曜日,
紅雪（ディーヴァ）,神さまのいない日曜日,
故国（オリアス）,神さまのいない日曜日,
節倹（ヴェルエラ）,神さまのいない日曜日,
ケラ・ヴェラ,神さまのいない日曜日,
シャッド・ワルズ（ライオン面の少年[注 4]）,神さまのいない日曜日,
ウッラ・エウレウス・ヘクマティカ,神さまのいない日曜日,
セリカ・ヘクマティカ,神さまのいない日曜日,
ターニャ・スウェッジウッド,神さまのいない日曜日,
ルン・サジタリウス,神さまのいない日曜日,
ヴォルラス・ファーレン,神さまのいない日曜日,
ハーディ,神さまのいない日曜日,
ミミータ・ゲーデンバーグ、メメポ・ゲーデンバーグ,神さまのいない日曜日,
ギーギー・トートギー,神さまのいない日曜日,
マギータ,神さまのいない日曜日,
ラキ・シエロ,神さまのいない日曜日,
アリス・カラー,神さまのいない日曜日,
ディー・エンジー・ストラトミットス,神さまのいない日曜日,
ムー,神さまのいない日曜日,
メンヒム,神さまのいない日曜日,
ジジ,神さまのいない日曜日,
ケイト・アン,神さまのいない日曜日,
スフィア,神さまのいない日曜日,
パロット,神さまのいない日曜日,
クエスティン,神さまのいない日曜日,
テッセリック,神さまのいない日曜日,
ベンドー・グラム,神さまのいない日曜日,
イソラ・エドワーズ,神さまのいない日曜日,
マキア・エレクトス,神さまのいない日曜日,
塵（ダストビリーバー）,神さまのいない日曜日,
ノイレフェーン,神さまのいない日曜日,
マダム・エクスプレス・レギオンズ・ヘイヴ,神さまのいない日曜日,
ショーン・サリバン,神さまのいない日曜日,
ナイン・サイカヴァッティ,神さまのいない日曜日,
アリス / 紫苑寺 有子（しおんじ ゆうこ）,神様のメモ帳,5
藤島 鳴海（ふじしま なるみ）,神様のメモ帳,
篠崎 彩夏（しのざき あやか）,神様のメモ帳,
ミン / 黄 明麗（ファン・ミンリー）,神様のメモ帳,
テツ / 一宮 哲雄（いちのみや てつお）,神様のメモ帳,
少佐 / 向井 均（むかい ひとし）,神様のメモ帳,
ヒロ / 桑原 宏明（くわはら ひろあき）,神様のメモ帳,
四代目 / 雛村 壮一郎（ひなむら そういちろう）,神様のメモ帳,
平坂 錬次（ひらさか れんじ）,神様のメモ帳,
岩男（いわお）,神様のメモ帳,
電柱（でんちゅう）,神様のメモ帳,
黒田 小百合（くろだ さゆり）,神様のメモ帳,
篠崎 俊夫（しのざき としお）,神様のメモ帳,
墓見坂 史郎（はかみざか しろう）,神様のメモ帳,
メオ / チャルニー[注 1],神様のメモ帳,
草壁 昌也（くさかべ まさや）,神様のメモ帳,
依林（イーリン）,神様のメモ帳,
ヨシキ（善喜）,神様のメモ帳,
羽矢野 薫子（はやの かおるこ）,神様のメモ帳,
羽矢野 友彦（はやの ともひこ）,神様のメモ帳,
香坂 ゆかり（こうさか ゆかり）,神様のメモ帳,
花田 勝（はなだ まさる）[注 3],神様のメモ帳,
紫苑寺 吾郎（しおんじ ごろう）,神様のメモ帳,
紫苑寺 茉梨（しおんじ　まり）,神様のメモ帳,
紫苑寺 螢一（しおんじ けいいち）,神様のメモ帳,
紫苑寺 光厳（しおんじ みつとし）,神様のメモ帳,
紫苑寺 光紀（しおんじ みつき）,神様のメモ帳,
瀬戸 藍子（せと あいこ）,神様のメモ帳,
相賀沢 淳（あいがさわ じゅん）,神様のメモ帳,
相賀沢 ちえみ（あいがさわ ちえみ）,神様のメモ帳,
SAKURA / 小早川 さくら（こばやかわ さくら）,神様のメモ帳,
桐島 武史（きりしま たけし）,神様のメモ帳,
ダニー大河内（ダニーおおこうち）,神様のメモ帳,
里崎 宗男（さとざき むねお）,神様のメモ帳,
桃園奈々生（ももぞの ななみ）,神様はじめました,5
護（まもる）,神様はじめました,
巴衛（ともえ）,神様はじめました,
鞍馬 / KURAMA（クラマ）,神様はじめました,
瑞希（みずき）,神様はじめました,
ミカゲ,神様はじめました,
鬼切（おにきり）,神様はじめました,
虎徹（こてつ）,神様はじめました,
沼皇女（ぬまの ひめみこ）、姫美子[注 1],神様はじめました,
青竹（あおたけ）,神様はじめました,
竜鯉錦（りょうり にしき）,神様はじめました,
不知火（しらぬい）,神様はじめました,
瓦魔子（がまこ）,神様はじめました,
龍王・宿儺（りゅうおう すくな）,神様はじめました,
亀姫（かめひめ）,神様はじめました,
夜鳥（やとり）,神様はじめました,
磯姫（いそひめ）,神様はじめました,
鬼婆（おにばば）,神様はじめました,
水玉（みずたま）,神様はじめました,
鳴神姫（なるかみひめ）,神様はじめました,
乙比古（おとひこ）,神様はじめました,
戦神建速（いくさがみたけはや）,神様はじめました,
大国主（おおくにぬし）,神様はじめました,
真寿郎（しんじゅろう）,神様はじめました,
牡丹丸（ぼたんまる）,神様はじめました,
翠郎（すいろう）,神様はじめました,
二郎（じろう）,神様はじめました,
僧正坊（そうじょうぼう）,神様はじめました,
イザナミ,神様はじめました,
緋王（ひおう）,神様はじめました,
毛利霧仁（もうり きりひと）,神様はじめました,
元の霧仁,神様はじめました,
今の霧仁,神様はじめました,
柊香夜子（ひいらぎ かやこ）,神様はじめました,
裏嶋小太郎（うらしま こたろう）,神様はじめました,
猫田あみ（ねこた あみ）,神様はじめました,
上島ケイ（うえしま ケイ）,神様はじめました,
磯辺（いそべ）,神様はじめました,
小比類巻（こひるいまき）,神様はじめました,
雪路（ゆきじ）,神様はじめました,
柊,神様はじめました,
夜ノ森 水波姫（ヨノモリ ミツハノヒメ）,神様はじめました,
巴衛,神様はじめました,
悪羅王（あくらおう）,神様はじめました,
助六,神様はじめました,
黒麿,神様はじめました,
夜切車,神様はじめました,
時廻りの香炉,神様はじめました,
桃園奈々生（ももぞの ななみ）,神様はじめました◎,5
護（まもる）,神様はじめました◎,
巴衛（ともえ）,神様はじめました◎,
鞍馬 / KURAMA（クラマ）,神様はじめました◎,
