キャラクター,タイトル,
飛車 / トビー,アカメが斬る!,
角行 / カクサン,アカメが斬る!,
金・銀,アカメが斬る!,
鼻（はな）,アカメが斬る!,
目（め）,アカメが斬る!,
耳（みみ）,アカメが斬る!,
桂馬 / トローマ,アカメが斬る!,
香車 / セリュー・ユビキタス,アカメが斬る!,
歩兵 / その他の強化兵全員,アカメが斬る!,
ドーヤ,アカメが斬る!,
デスタグール,アカメが斬る!,
ロクゴウ,アカメが斬る!,
エイプマン,アカメが斬る!,
ヘンター,アカメが斬る!,
ウォール,アカメが斬る!,
カイザーフロッグ,アカメが斬る!,
ラン,アカメが斬る!,
イバラ,アカメが斬る!,
スズカ,アカメが斬る!,
シュテン,アカメが斬る!,
メズ,アカメが斬る!,
シュラ,アカメが斬る!,
イゾウ,アカメが斬る!,
ドロテア,アカメが斬る!,
コスミナ,アカメが斬る!,
エンシン,アカメが斬る!,
チャンプ,アカメが斬る!,
リヴァ,アカメが斬る!,
ニャウ,アカメが斬る!,
ダイダラ,アカメが斬る!,
ゴズキ,アカメが斬る!,
ナハシュ,アカメが斬る!,
ツクシ,アカメが斬る!,
コルネリア,アカメが斬る!,
グリーン,アカメが斬る!,
ガイ,アカメが斬る!,
ポニィ,アカメが斬る!,
クロメ,アカメが斬る!,
ナタラ,アカメが斬る!,
ビル,アカメが斬る!,
ギン,アカメが斬る!,
ウーミン,アカメが斬る!,
レムス,アカメが斬る!,
バルル,アカメが斬る!,
カイリ,アカメが斬る!,
オーガ,アカメが斬る!,
ショウイ,アカメが斬る!,
ナカキド,アカメが斬る!,
ヘミ,アカメが斬る!,
コボレ兄弟,アカメが斬る!,
チョウリ,アカメが斬る!,
スピア,アカメが斬る!,
ゲバゼ,アカメが斬る!,
セイギ,アカメが斬る!,
ヨウカン,アカメが斬る!,
コウケイ,アカメが斬る!,
ドウセン,アカメが斬る!,
サイキュウ,アカメが斬る!,
侍女,アカメが斬る!,
マーサ,アカメが斬る!,
ラギリ,アカメが斬る!,
ヌマ・セイカ,アカメが斬る!,
教主,アカメが斬る!,
ボリック,アカメが斬る!,
ホリマカ,アカメが斬る!,
メラルド・オールベルグ,アカメが斬る!,
ギルベルダ,アカメが斬る!,
カサンドラ,アカメが斬る!,
ダニエル,アカメが斬る!,
ババラ・オールベルグ,アカメが斬る!,
タエコ,アカメが斬る!,
ウェネグ,アカメが斬る!,
キマツ,アカメが斬る!,
カショック,アカメが斬る!,
ジャモ,アカメが斬る!,
アラシ,アカメが斬る!,
ラグー,アカメが斬る!,
ヌビス,アカメが斬る!,
ムディ,アカメが斬る!,
ミーラ,アカメが斬る!,
ロリス,アカメが斬る!,
マシロ,アカメが斬る!,
イエヤス,アカメが斬る!,
サヨ,アカメが斬る!,
アリア,アカメが斬る!,
ガウリ,アカメが斬る!,
ガマル,アカメが斬る!,
イヲカル,アカメが斬る!,
ザンク,アカメが斬る!,
カルビ,アカメが斬る!,
パイス,アカメが斬る!,
トリネ,アカメが斬る!,
エア,アカメが斬る!,
ルナ,アカメが斬る!,
ファル,アカメが斬る!,
バック,アカメが斬る!,
ローグ,アカメが斬る!,
ヌゲ,アカメが斬る!,
ネア,アカメが斬る!,
トント,アカメが斬る!,
ゲンセイ,アカメが斬る!,
ピュア,アカメが斬る!,
サバティーニ,アカメが斬る!,
アムーリャ,アカメが斬る!,
ナタリア,アカメが斬る!,
ダンカン,アカメが斬る!,
コウガ,アカメが斬る!,
スザク,アカメが斬る!,
カナ・テツ,アカメが斬る!,
大地 カケル（だいち カケル）,アキカン!,39
天空寺 なじみ（てんくうじ なじみ）,アキカン!,
宮下 美咲（みやした みさき）,アキカン!,
塔堂 拳介（とうどう けんすけ）,アキカン!,
茨木　和美（いばらき かずみ）,アキカン!,
アキカン,アキカン!,
アキカン・エレクト,アキカン!,
メロン,アキカン!,
しるこ,アキカン!,
エール,アキカン!,
ぶど子,アキカン!,
舞（まい）,アキカン!,
瑞佳（みずか）,アキカン!,
ミク,アキカン!,
コロア/α,アキカン!,
東風 揺花（こちかぜ ゆりか）,アキカン!,
甘字 五郎（あまじ ごろう）,アキカン!,
白鳥 有（しらとり ゆう）,アキカン!,
白鳥 言（しらとり げん）,アキカン!,
白鳥 実（しらとり じつ）,アキカン!,
男屋 秀彦（おとや ひでひこ）,アキカン!,
木崎 愛鈴（きざき あいりん）,アキカン!,
バニー・南海（バニー・なんかい）,アキカン!,
ラビット・巨人（ラビット・きょじん）,アキカン!,
天空寺 修介（てんくうじ しゅうすけ）,アキカン!,
天空寺 千鶴（てんくうじ ちづる）,アキカン!,
花小金井ひばり（はなこがねい ひばり）,アキハバラ電脳組,40
桜上水すずめ（さくらじょうすい すずめ）,アキハバラ電脳組,
東十条つぐみ（ひがしじゅうじょう つぐみ）,アキハバラ電脳組,
泉岳寺かもめ（せんがくじ かもめ）,アキハバラ電脳組,
大鳥居つばめ（おおとりい つばめ）,アキハバラ電脳組,
デンスケ,アキハバラ電脳組,
フランチェスカ,アキハバラ電脳組,
テツロー,アキハバラ電脳組,
ビリケン,アキハバラ電脳組,
プティアンジュ,アキハバラ電脳組,
アフロディーテ,アキハバラ電脳組,
ヘスティア,アキハバラ電脳組,
アテナ,アキハバラ電脳組,
アンフィトルテ,アキハバラ電脳組,
エリヌース,アキハバラ電脳組,
黒い王子 / 竜ヶ崎鷹士（りゅうがさき たかし）,アキハバラ電脳組,
白い王子 / クレイン・バーンシュタイク,アキハバラ電脳組,
竜ヶ崎鷲羽（りゅうがさき わしう） / クリスチャン・ローゼンクロイツ,アキハバラ電脳組,
ブラッドファルコン / 豪徳寺じゅん（ごうとくじ じゅん）,アキハバラ電脳組,
デスクロウ / 祖師谷みやま（そしがや みやま）,アキハバラ電脳組,
ダークピジョン / 代官山はとこ（だいかんやま はとこ）,アキハバラ電脳組,
シゴーニュ・ラスパイユ（サンジェルマン伯爵）,アキハバラ電脳組,
秘書,アキハバラ電脳組,
ケルベロス,アキハバラ電脳組,
スケルトン,アキハバラ電脳組,
コカトリス,アキハバラ電脳組,
アシュタロス,アキハバラ電脳組,
アスモデウス,アキハバラ電脳組,
ベルゼブブ,アキハバラ電脳組,
ルシファー,アキハバラ電脳組,
花小金井雛子（はなこがねい ひなこ）,アキハバラ電脳組,
花小金井トキ次郎（はなこがねい トキじろう）,アキハバラ電脳組,
北浦和うずら（きたうらわ うずら）,アキハバラ電脳組,
エノケン,アキハバラ電脳組,
泉岳寺シマ福郎（せんがくじ シマふくろう）,アキハバラ電脳組,
パタPi（パタピー）,アキハバラ電脳組,
アニマ・ムンディ,アキハバラ電脳組,
プリムム・モビーレ,アキハバラ電脳組,
メタトロン,アキハバラ電脳組,
キャプテン・チャンス,亜空大作戦スラングル,41
ジェット,亜空大作戦スラングル,
スーパースター,亜空大作戦スラングル,
セクシィ,亜空大作戦スラングル,
ベビーフェイス,亜空大作戦スラングル,
マジシャン,亜空大作戦スラングル,
ドーリィ,亜空大作戦スラングル,
シュガー,亜空大作戦スラングル,
アイドール,亜空大作戦スラングル,
教授,亜空大作戦スラングル,
ドク・マンディ,亜空大作戦スラングル,
ドロシー,亜空大作戦スラングル,
マッカード長官,亜空大作戦スラングル,
フォルクレーザー,亜空大作戦スラングル,
クライム・ボス,亜空大作戦スラングル,
ゲルハルト,亜空大作戦スラングル,
ロンゲルフ将軍,亜空大作戦スラングル,
オーバーロード,亜空大作戦スラングル,
武装,亜空大作戦スラングル,
主砲（バズーカ）,亜空大作戦スラングル,
背面（バルカン）,亜空大作戦スラングル,
スラングルミサイル,亜空大作戦スラングル,
ハイパー・バズーカ,亜空大作戦スラングル,
エアロマイティ,亜空大作戦スラングル,
バクサス,亜空大作戦スラングル,
帝王の船,亜空大作戦スラングル,
ギャラクタウン,亜空大作戦スラングル,
ゴリランベース,亜空大作戦スラングル,
新ゴリランベース,亜空大作戦スラングル,
ゴリランオーキー,亜空大作戦スラングル,
リヴァイサン帝国,亜空大作戦スラングル,
サバイ,亜空大作戦スラングル,
企業組織,亜空大作戦スラングル,
ボスブレーン,亜空大作戦スラングル,
ヘッドパーティ,亜空大作戦スラングル,
ハイカンパニー,亜空大作戦スラングル,
レベルカンパニー,亜空大作戦スラングル,
軍団組織,亜空大作戦スラングル,
ヘルメッセンジャー,亜空大作戦スラングル,
クライムフォース,亜空大作戦スラングル,
クライムバトラー,亜空大作戦スラングル,
有田 春雪（アリタ・ハルユキ） / シルバー・クロウ（Silver Crow）,アクセル・ワールド,42
黒雪姫（クロユキヒメ） / ブラック・ロータス（Black Lotus）,アクセル・ワールド,
倉嶋 千百合（クラシマ・チユリ） / ライム・ベル（Lime Bell）,アクセル・ワールド,
黛 拓武（マユズミ・タクム） / シアン・パイル（Cyan Pile）,アクセル・ワールド,
倉崎 楓子（クラサキ・フウコ） / スカイ・レイカー（Sky Raker）,アクセル・ワールド,
四埜宮 謡（シノミヤ・ウタイ） / アーダー・メイデン（Ardor Maiden）,アクセル・ワールド,
氷見 あきら（ヒミ・アキラ） / アクア・カレント（Aqua Current）,アクセル・ワールド,
小田切 累（オダギリ・ルイ） / マゼンタ・シザー（Magenta Scissor）,アクセル・ワールド,
アボカド・アボイダ（Avocado Avoider）,アクセル・ワールド,
アズール・エアー（Azure Heir）,アクセル・ワールド,
大天使メタトロン,アクセル・ワールド,
奈胡 志帆子（ナゴ・シホコ） / ショコラ・パペッター（Chocolat Puppeteer）,アクセル・ワールド,
三登 聖実（ミト・サトミ） / ミント・ミトン（Mint Mitten）,アクセル・ワールド,
由留木 結芽（ユルキ・ユメ） / プラム・フリッパー（Plum Flipper）,アクセル・ワールド,
上月 由仁子（コウヅキ・ユニコ） / スカーレット・レイン（Scarlet Rain）,アクセル・ワールド,
レッド・ライダー（Red Rider）,アクセル・ワールド,
掛居 美早（カケイ・ミハヤ） / ブラッド・レパード（Blood Leopard）,アクセル・ワールド,
カシス・ムース（Cassis Moose）,アクセル・ワールド,
シスル・ポーキュパイン（Thistle Porcupine）,アクセル・ワールド,
マスタード・サルティシド（Mustard Salticidae）,アクセル・ワールド,
モス・モス（Moss Moth）,アクセル・ワールド,
スプルース・ブレビス（Spruce Brevis）,アクセル・ワールド,
ネイビー・ロブスター（Navy Lobster）,アクセル・ワールド,
カーネリアン・アルフェウス（Carnelian Alpheus）,アクセル・ワールド,
シナモン・パラエモン（Cinnamon Palaemon）,アクセル・ワールド,
チェリー・ルーク（Cherry Rook）,アクセル・ワールド,
ピーチ・パラソル（Peach Parasol）,アクセル・ワールド,
パーシモン・モンク（Persimmon Monk）,アクセル・ワールド,
キャロット・タレット（Carrot Turret）,アクセル・ワールド,
パプリカ・カプリス（Paprika Caprice）,アクセル・ワールド,
ビート・ビート（Beet Beat）,アクセル・ワールド,
アコナイト・アーチャー（Aconite Archer）,アクセル・ワールド,
セントジョーンズワート・チアラー（St. John's wort Cheerer）,アクセル・ワールド,
ラベンダー・ダウナー（Lavender Downer）,アクセル・ワールド,
オーカー・プリズン（Ochre Prison）,アクセル・ワールド,
マラカイト・ヘックス（Malachite Hex）,アクセル・ワールド,
アンバー・キャプター（Amber Captor）,アクセル・ワールド,
カンタル・タンク（Cantle Tank）,アクセル・ワールド,
エリンバー・ガバナー（Elinvar Governor）,アクセル・ワールド,
アイオダイン・ステライザー（Iodine Sterilizer）,アクセル・ワールド,
ブリック・ブロック（Brick Block）,アクセル・ワールド,
ストロー・バリア（Straw Barrier）,アクセル・ワールド,
ファーズ・スティック（Further Stick）,アクセル・ワールド,
ブレイズ・ハート（Blaze Heart）,アクセル・ワールド,
フリーズ・トーン（Freeze Tone）,アクセル・ワールド,
クリーム・ドリーム（Cream Dream）,アクセル・ワールド,
バーミリオン・バルカン（Vermilion Vulcan）,アクセル・ワールド,
カーマイン・カノン（Carmine Canon）,アクセル・ワールド,
マルーン・モーター（Maroon Motor）,アクセル・ワールド,
グリーン・グランデ（Green Grandee）,アクセル・ワールド,
グラファイト・エッジ（Graphite Edge）,アクセル・ワールド,
ビリジアン・デクリオン（Viridian Decurion）,アクセル・ワールド,
アイアン・パウンド（Iron Pound）,アクセル・ワールド,
リグナム・バイタ（Lignum Vitae）,アクセル・ワールド,
サンタン・シェイファー（Suntan Schaefer）,アクセル・ワールド,
アッシュ・ローラー（Ash Roller）,アクセル・ワールド,
日下部 綸（クサカベ・リン）,アクセル・ワールド,
ブッシュ・ウータン（Bush Utan）,アクセル・ワールド,
オリーブ・グラブ（Olive Grab）,アクセル・ワールド,
ジェイド・ジェイラー（Jade Jailer）,アクセル・ワールド,
コメット・スクイーカー,アクセル・ワールド,
ブルー・ナイト（Blue Knight）,アクセル・ワールド,
高野内 琴（タカノウチ・コト） / コバルト・ブレード（Cobalt Blade）,アクセル・ワールド,
高野内 雪（タカノウチ・ユキ） / マンガン・ブレード（Manganese Blade）,アクセル・ワールド,
フロスト・ホーン（Frost Horn）,アクセル・ワールド,
トルマリン・シェル（Tourmaline Shell）,アクセル・ワールド,
