キャラクター,タイトル,
クイックローダー (スーパー),爆球連発!!スーパービーダマン,
スナイパースペシャル (OS),爆球連発!!スーパービーダマン,
ワイルドワイバーン (OS),爆球連発!!スーパービーダマン,
バリアントワイバーン (PI),爆球連発!!スーパービーダマン,
スプレッドワイバーン (PI-EX),爆球連発!!スーパービーダマン,
フラッシュワイバーン (R),爆球連発!!スーパービーダマン,
ゴールデンビーダマン (スーパー),爆球連発!!スーパービーダマン,
スタッグスフィンクス (OS),爆球連発!!スーパービーダマン,
パワードスフィンクス,爆球連発!!スーパービーダマン,
スリークロウズ (スーパー),爆球連発!!スーパービーダマン,
ケーニッヒケルベロス (OS),爆球連発!!スーパービーダマン,
スタッグケルベロス (PI),爆球連発!!スーパービーダマン,
ブラストグリフォン（右*ライトイーグル、左*レフトレオン） (PI),爆球連発!!スーパービーダマン,
ファントムグリフォン（右*ファントムイーグル、左*ファントムレオン） (PI-EX),爆球連発!!スーパービーダマン,
ミラージュ（右*ミラージュイーグル、左*ミラージュレオン） (E-Unit),爆球連発!!スーパービーダマン,
ユンカーユニコーン,爆球連発!!スーパービーダマン,
X-01（プロト01）,爆球連発!!スーパービーダマン,
アイアンサイクロプス,爆球連発!!スーパービーダマン,
ノーチラスポセイドン,爆球連発!!スーパービーダマン,
ハンティングリンクス,爆球連発!!スーパービーダマン,
バーニングアトラス,爆球連発!!スーパービーダマン,
マスター攻略王SPIII,爆球連発!!スーパービーダマン,
EX01,爆球連発!!スーパービーダマン,
ギガサラマンダー,爆球連発!!スーパービーダマン,
クリムゾンギガント,爆球連発!!スーパービーダマン,
ブレードオロチ,爆球連発!!スーパービーダマン,
クールヘリオス,爆球連発!!スーパービーダマン,
ストライカージェミニ,爆球連発!!スーパービーダマン,
ハンマージェミニ,爆球連発!!スーパービーダマン,
バーストオライオン,爆球連発!!スーパービーダマン,
ギャラクシーフォートレス,爆球連発!!スーパービーダマン,
スティンガースコーピアス,爆球連発!!スーパービーダマン,
デュウ,白鯨伝説,25
エイハブ・イシュマール・アリ,白鯨伝説,
ラッキー・ラック,白鯨伝説,
アトレ,白鯨伝説,
ルーシー,白鯨伝説,
ドク・クリスチャンセン,白鯨伝説,
クック,白鯨伝説,
ババ,白鯨伝説,
スピードキング,白鯨伝説,
ムッツ・ガンリュウ,白鯨伝説,
アカデミアス,白鯨伝説,
ホワイトハット,白鯨伝説,
セイラ,白鯨伝説,
シロー・トキサダ,白鯨伝説,
リサ,白鯨伝説,
コバ・ガルシア,白鯨伝説,
ミカ・ミッシェル・イーダ,白鯨伝説,
ムラト,白鯨伝説,
ジェーン・オハラ,白鯨伝説,
ホー将軍,白鯨伝説,
新大統領,白鯨伝説,
白鯨,白鯨伝説,
マリー,白鯨伝説,
リディア・アシェンバート (Lydia Ashenbert) / 旧姓：カールトン (Carlton),伯爵と妖精,25
エドガー・J・C・アシェンバート (Edgar.J.C.Ashenbert),伯爵と妖精,
レイヴン (Raven),伯爵と妖精,
ニコ (Nico),伯爵と妖精,
ケルピー (Kelpie),伯爵と妖精,
アーミン (Ermine),伯爵と妖精,
ポール・ファーマン (Paul Ferman),伯爵と妖精,
ロタ (Charlotte / Carlotta),伯爵と妖精,
フランシス・ド・フィニステール (Francis de Finistere),伯爵と妖精,
アルヴィン,伯爵と妖精,
プリンス (Prince),伯爵と妖精,
ユリシス･バーロウ (Ulysses Barlow),伯爵と妖精,
テラン,伯爵と妖精,
バークストン侯爵,伯爵と妖精,
ウルヤ,伯爵と妖精,
チェンバレン主教 (Chamberlain),伯爵と妖精,
キャスリーン (Kathleen),伯爵と妖精,
クローク,伯爵と妖精,
予言者,伯爵と妖精,
悪しき妖精のフェアリードクター,伯爵と妖精,
ダネル･フィン (Darnell Finn),伯爵と妖精,
ニール (Neil),伯爵と妖精,
パトリック (Patrick),伯爵と妖精,
ファーガス・マッキール (Fergus),伯爵と妖精,
チャールズ・エドワード (Charles Edward),伯爵と妖精,
グラディス・アシェンバート (Gladys Ashenbert) ＝ ダイアナ (Dian),伯爵と妖精,
トムキンス (Tompkins),伯爵と妖精,
ケリー (Kelly),伯爵と妖精,
フレデリック・カールトン / カールトン教授 (Prof.Frederick Carlton),伯爵と妖精,
アウローラ・カールトン (Aurora Carlton) / 旧姓：マッキール,伯爵と妖精,
メースフィールド公爵夫妻 (Masefield),伯爵と妖精,
スレイド (Slade),伯爵と妖精,
シルヴァンフォード公爵,伯爵と妖精,
ジーンメアリー・リーランド (Jeanmary Lealand),伯爵と妖精,
シーリーコート,伯爵と妖精,
アンシーリーコート,伯爵と妖精,
アロー (Arrow),伯爵と妖精,
セルキー (Selkie),伯爵と妖精,
バンシー (banshee),伯爵と妖精,
コブラナイ (Coblynau),伯爵と妖精,
フィル・チリース,伯爵と妖精,
ブライアン (Brian),伯爵と妖精,
アーエス,伯爵と妖精,
カテーナ (Catena),伯爵と妖精,
ハクション大魔王,ハクション大魔王,25
アクビ,ハクション大魔王,
シャックリ先生,ハクション大魔王,
大々魔王,ハクション大魔王,
大魔王のおかたま（ババア）,ハクション大魔王,
カンちゃん（与田山かんいち）,ハクション大魔王,
パパ（与田山与太郎）,ハクション大魔王,
ママ,ハクション大魔王,
ゲジゴン,ハクション大魔王,
ユリ子,ハクション大魔王,
金田（金田ありまろ）,ハクション大魔王,
デブ山先生,ハクション大魔王,
ブル公,ハクション大魔王,
それからおじさん,ハクション大魔王,
アクビ,よばれてとびでて!アクビちゃん,25
眠田ころん（ねむた ころん）,よばれてとびでて!アクビちゃん,
飯根よしあ（いいね よしあ）,よばれてとびでて!アクビちゃん,
尾上カレン（おじょう カレン）,よばれてとびでて!アクビちゃん,
手久野博士（てくの ひろし）,よばれてとびでて!アクビちゃん,
ハクション大魔王,よばれてとびでて!アクビちゃん,
大々魔王,よばれてとびでて!アクビちゃん,
眠田正夢（ねむた まさゆめ）,よばれてとびでて!アクビちゃん,
眠田うつら（ねむた うつら）,よばれてとびでて!アクビちゃん,
藤原エリカ（ふじわら エリカ）,よばれてとびでて!アクビちゃん,
おとたま校長,よばれてとびでて!アクビちゃん,
白馬ガク（はくば ガク）,よばれてとびでて!アクビちゃん,
東村山馬子（ひがしむらやま うまこ）,よばれてとびでて!アクビちゃん,
東村山竜吉（ひがしむらやま たつきち）,よばれてとびでて!アクビちゃん,
飯根さとみ（いいね さとみ）,よばれてとびでて!アクビちゃん,
江東アキラ,よばれてとびでて!アクビちゃん,
足立ミユキ,よばれてとびでて!アクビちゃん,
大田モモコ,よばれてとびでて!アクビちゃん,
荒川タイチ,よばれてとびでて!アクビちゃん,
台東ケン,よばれてとびでて!アクビちゃん,
江戸川キョーコ,よばれてとびでて!アクビちゃん,
港カオル,よばれてとびでて!アクビちゃん,
カレンの母,よばれてとびでて!アクビちゃん,
品川タモツ,よばれてとびでて!アクビちゃん,
葛飾シュン・ジュン,よばれてとびでて!アクビちゃん,
千代田サユリ,よばれてとびでて!アクビちゃん,
中野アカリ,よばれてとびでて!アクビちゃん,
墨田マキコ,よばれてとびでて!アクビちゃん,
藤谷ソウキチ,よばれてとびでて!アクビちゃん,
目黒オサム,よばれてとびでて!アクビちゃん,
小平先生,よばれてとびでて!アクビちゃん,
アクビの母,よばれてとびでて!アクビちゃん,
アクビ,アクビガール,25
るるちゃん / 夢見 るる（ゆめみ るる）,アクビガール,
いとしくん / 愛田 いとし（あいだ いとし）,アクビガール,
星馬烈（せいば レツ）,爆走兄弟レッツ&ゴー!!,25
星馬豪（せいば ゴー）,爆走兄弟レッツ&ゴー!!,
鷹羽リョウ（たかば リョウ）,爆走兄弟レッツ&ゴー!!,
三国藤吉（みくに とうきち）,爆走兄弟レッツ&ゴー!!,
J（ジェイ）,爆走兄弟レッツ&ゴー!!,
ブレット・アスティア,爆走兄弟レッツ&ゴー!!,
エッジ・ブレイズ,爆走兄弟レッツ&ゴー!!,
ジョセフィーヌ・グッドウィン,爆走兄弟レッツ&ゴー!!,
マイケル・ミラー,爆走兄弟レッツ&ゴー!!,
ハマー・デーヴィッド・グラント,爆走兄弟レッツ&ゴー!!,
ミハエル・フリードリヒ・フォン・ヴァイツゼッカー,爆走兄弟レッツ&ゴー!!,
シュミット・ファンデルハウゼン・フォン・シューマッハ,爆走兄弟レッツ&ゴー!!,
エーリッヒ・クレーメンス・ルーデンドルフ,爆走兄弟レッツ&ゴー!!,
アドルフ・ホルト,爆走兄弟レッツ&ゴー!!,
カール・ヘスラー,爆走兄弟レッツ&ゴー!!,
ハインツ（クレッセン）,爆走兄弟レッツ&ゴー!!,
オットー、マックス、ラインハルト,爆走兄弟レッツ&ゴー!!,
カルロ・セレーニ,爆走兄弟レッツ&ゴー!!,
ルキノ・パルナーバ,爆走兄弟レッツ&ゴー!!,
ジュリオ・ディ・アンジェロ,爆走兄弟レッツ&ゴー!!,
リオーネ・マッツィーニ,爆走兄弟レッツ&ゴー!!,
マウリーツィオ・ゾーラ,爆走兄弟レッツ&ゴー!!,
ユーリ・オリシェフスカヤ,爆走兄弟レッツ&ゴー!!,
FOX1（フォックスワン）,爆走兄弟レッツ&ゴー!!,
FOX2（フォックスツー）,爆走兄弟レッツ&ゴー!!,
FOX3（フォックススリー）,爆走兄弟レッツ&ゴー!!,
FOX4（フォックスフォー）,爆走兄弟レッツ&ゴー!!,
ジュリアナ・ヴィクトール,爆走兄弟レッツ&ゴー!!,
サリマ,爆走兄弟レッツ&ゴー!!,
ヴィッキー,爆走兄弟レッツ&ゴー!!,
ミシェル,爆走兄弟レッツ&ゴー!!,
クレモンティーヌ,爆走兄弟レッツ&ゴー!!,
シェン・ホワァン,爆走兄弟レッツ&ゴー!!,
トン・ウェン・リー,爆走兄弟レッツ&ゴー!!,
ナン・シメイ（何子明）,爆走兄弟レッツ&ゴー!!,
サイ・ブンキ（蔡文姫）,爆走兄弟レッツ&ゴー!!,
サイ・ブンエン（蔡文遠）,爆走兄弟レッツ&ゴー!!,
ニエミネン・スノオトローサ,爆走兄弟レッツ&ゴー!!,
ワルデガルド・ダーナラ,爆走兄弟レッツ&ゴー!!,
ジャネット・ストゥルソン,爆走兄弟レッツ&ゴー!!,
マルガレータ・イーレ,爆走兄弟レッツ&ゴー!!,
ヴィルヘルム・ヨハンソン,爆走兄弟レッツ&ゴー!!,
ジム・アレキサンダー,爆走兄弟レッツ&ゴー!!,
シナモン・ルーサー,爆走兄弟レッツ&ゴー!!,
ギルバート・バーニー,爆走兄弟レッツ&ゴー!!,
ウィリアム・アルヴァレズ,爆走兄弟レッツ&ゴー!!,
アルベール・ローラン,爆走兄弟レッツ&ゴー!!,
ピコ・パルティア,爆走兄弟レッツ&ゴー!!,
リタ・シドニア,爆走兄弟レッツ&ゴー!!,
タム・ビセンテ,爆走兄弟レッツ&ゴー!!,
パトリシア・メイヨ,爆走兄弟レッツ&ゴー!!,
モンティー・バリオス,爆走兄弟レッツ&ゴー!!,
リオン・クスコ,爆走兄弟レッツ&ゴー!!,
ティーグル,爆走兄弟レッツ&ゴー!!,
ランクス,爆走兄弟レッツ&ゴー!!,
シアン,爆走兄弟レッツ&ゴー!!,
ウルス,爆走兄弟レッツ&ゴー!!,
アーム,爆走兄弟レッツ&ゴー!!,
ディアナ,爆走兄弟レッツ&ゴー!!,
クラージュ,爆走兄弟レッツ&ゴー!!,
レゾン,爆走兄弟レッツ&ゴー!!,
シャリテ,爆走兄弟レッツ&ゴー!!,
ラー,爆走兄弟レッツ&ゴー!!,
ホルス,爆走兄弟レッツ&ゴー!!,
アヌビス,爆走兄弟レッツ&ゴー!!,
ヌウト,爆走兄弟レッツ&ゴー!!,
ゲフ,爆走兄弟レッツ&ゴー!!,
スカウター・リーダー,爆走兄弟レッツ&ゴー!!,
